design,template_id,template_name,categories,instruction,agent,model,edit_id,edit_path,render_path,status,aesthetic_score,original_score,score_diff,edit_quality_score
1236w-JT1Z7rx2PuU,4,Object Removal,"layout,local",Remove the top-left “AUTUMN ’23” and top-right “@REALLYGREATSITE”; raise “AROWWAI PRESENTS” to the top center with slightly increased spacing to maintain balance.,multishot,gemini/gemini-2.5-pro,1236w-JT1Z7rx2PuU_t4_multishot,../edits/1236w-JT1Z7rx2PuU_t4_multishot/spec.json,../edits/1236w-JT1Z7rx2PuU_t4_multishot/render.png,success,84.0,,,100.0
1600w-GFKaeiEL8R0,11,Hierarchy Adjustment,"layout,text,global","Scale the abstract 3D cluster to huge and center it, reduce ""Branding & Design"" to small at 60% opacity and move it below, making the graphic the primary focal point.",multishot,gemini/gemini-2.5-pro,1600w-GFKaeiEL8R0_t11_multishot,../edits/1600w-GFKaeiEL8R0_t11_multishot/spec.json,../edits/1600w-GFKaeiEL8R0_t11_multishot/render.png,success,73.0,98.0,-25.0,90.0
1600w-Rx4XBLKvk68,6,Copy Expansion,"text,layout,global","Expand the left body paragraph beneath the green icon to 2–3× its current length using matching lorem ipsum, preserving tone and balanced wrapping within the existing column.",multishot,gemini/gemini-2.5-pro,1600w-Rx4XBLKvk68_t6_multishot,../edits/1600w-Rx4XBLKvk68_t6_multishot/spec.json,../edits/1600w-Rx4XBLKvk68_t6_multishot/render.png,success,65.0,74.0,-9.0,100.0
1131w-w-XME4y3KWk,7,Image Replacement,"image,layout,local","Replace the vanilla ice cream cup with caramel drizzle photo with a mixed-berry sorbet in the same kraft cup, topped with fresh berries and a glossy berry coulis pour.",multishot,gemini/gemini-2.5-pro,1131w-w-XME4y3KWk_t7_multishot,../edits/1131w-w-XME4y3KWk_t7_multishot/spec.json,../edits/1131w-w-XME4y3KWk_t7_multishot/render.png,success,90.0,84.0,6.0,100.0
1600w-Vu6fJpXHfB0,9,Accent Recolor,"color,local",Recolor the large question mark to deep royal blue #1F3C88.,multishot,gemini/gemini-2.5-pro,1600w-Vu6fJpXHfB0_t9_multishot,../edits/1600w-Vu6fJpXHfB0_t9_multishot/spec.json,../edits/1600w-Vu6fJpXHfB0_t9_multishot/render.png,success,81.0,91.0,-10.0,70.0
1600w-A9ARWpzo3xk,3,Global Layout Change,"layout,global",Switch to a vertical split layout: center 'ego' in upper half; align both caption blocks in a centered row across the lower half with ample padding and equal gutters.,multishot,gemini/gemini-2.5-pro,1600w-A9ARWpzo3xk_t3_multishot,../edits/1600w-A9ARWpzo3xk_t3_multishot/spec.json,../edits/1600w-A9ARWpzo3xk_t3_multishot/render.png,success,97.0,98.0,-1.0,100.0
1600w-OnW3L3V5tgI,1,Translation,"text,global",Replace the headline “HUMAN-GRADE. Dog-approved.” with Spanish: “DE CALIDAD PARA HUMANOS. Aprobado por perros.” keeping the existing uppercase bold and layout.,multishot,gemini/gemini-2.5-pro,1600w-OnW3L3V5tgI_t1_multishot,../edits/1600w-OnW3L3V5tgI_t1_multishot/spec.json,../edits/1600w-OnW3L3V5tgI_t1_multishot/render.png,success,73.0,93.0,-20.0,73.0
1600w-GQFPH6ndGO4,0,Color Palette Variation,"color,global","Recolor to a cool fresh palette: swap yellow/pink background and dots for mint→teal gradient (#DFFAF2–#00A896), change black typography to deep navy (#0B1F3B), and button to white with navy text.",multishot,gemini/gemini-2.5-pro,1600w-GQFPH6ndGO4_t0_multishot,../edits/1600w-GQFPH6ndGO4_t0_multishot/spec.json,../edits/1600w-GQFPH6ndGO4_t0_multishot/render.png,success,65.0,96.0,-31.0,72.0
1600w-ROAkphj1zsA,4,Object Removal,"layout,local",Remove the oval shadow under the mascot; slightly enlarge the mascot to maintain visual balance with the headline.,multishot,gemini/gemini-2.5-pro,1600w-ROAkphj1zsA_t4_multishot,../edits/1600w-ROAkphj1zsA_t4_multishot/spec.json,../edits/1600w-ROAkphj1zsA_t4_multishot/render.png,success,98.0,98.0,0.0,100.0
1257w-dnPJ18q1Q2E,6,Copy Expansion,"text,layout,global",Expand the top tagline “FROM DIRECTOR OF LOVE IN BLOOM DANIEL GALLEGO” into a 2–3× longer uppercase paragraph that wraps across the top while maintaining alignment and spacing.,multishot,gemini/gemini-2.5-pro,1257w-dnPJ18q1Q2E_t6_multishot,../edits/1257w-dnPJ18q1Q2E_t6_multishot/spec.json,../edits/1257w-dnPJ18q1Q2E_t6_multishot/render.png,success,68.0,,,80.0
1600w-bU_eCuLHDN8,6,Copy Expansion,"text,layout,global",Expand the black “A LITTLE HEADS UP” text to: “A little heads up: I’m stepping away briefly and replies may lag.”,multishot,gemini/gemini-2.5-pro,1600w-bU_eCuLHDN8_t6_multishot,../edits/1600w-bU_eCuLHDN8_t6_multishot/spec.json,../edits/1600w-bU_eCuLHDN8_t6_multishot/render.png,success,51.0,57.0,-6.0,100.0
1131w-50t2MzJLmsM,14,Theme Restyling,"style,color,global","Recolor all blue text, illustrations, and stars to deep forest green with crimson accents for a winter holiday theme, preserving the layout, background texture, and existing typography styles.",multishot,gemini/gemini-2.5-pro,1131w-50t2MzJLmsM_t14_multishot,../edits/1131w-50t2MzJLmsM_t14_multishot/spec.json,../edits/1131w-50t2MzJLmsM_t14_multishot/render.png,success,76.0,86.0,-10.0,94.0
1600w-CxALar1xspQ,7,Image Replacement,"image,layout,local",Replace the photo of a smiling man working on a laptop with a similar composition featuring a woman sketching UI on a tablet for a creative studio theme.,multishot,gemini/gemini-2.5-pro,1600w-CxALar1xspQ_t7_multishot,../edits/1600w-CxALar1xspQ_t7_multishot/spec.json,../edits/1600w-CxALar1xspQ_t7_multishot/render.png,success,57.0,56.0,1.0,20.0
1280w-7NdToF9SL00,1,Translation,"text,global","Translate all visible text to Spanish, setting the headline to 'FIESTA DE MÚSICA Y VINO'.",multishot,gemini/gemini-2.5-pro,1280w-7NdToF9SL00_t1_multishot,../edits/1280w-7NdToF9SL00_t1_multishot/spec.json,../edits/1280w-7NdToF9SL00_t1_multishot/render.png,success,71.0,93.0,-22.0,99.0
1280w-2LZs3UZm33E,14,Theme Restyling,"style,color,global","Convert to a cozy winter holiday theme: switch backgrounds to deep forest green and cream, recolor text warm cream, add small gold snowflakes along the curved divider, keeping the layout unchanged.",multishot,gemini/gemini-2.5-pro,1280w-2LZs3UZm33E_t14_multishot,../edits/1280w-2LZs3UZm33E_t14_multishot/spec.json,../edits/1280w-2LZs3UZm33E_t14_multishot/render.png,success,60.0,3.0,57.0,45.0
1131w-02GXIIidf_4,14,Theme Restyling,"style,color,global","Recolor all red and yellow elements (top/bottom bars, reward stamp, highlight) to deep forest green #184D3A and gold #D4AF37 for a winter holiday theme, preserving the layout.",multishot,gemini/gemini-2.5-pro,1131w-02GXIIidf_4_t14_multishot,../edits/1131w-02GXIIidf_4_t14_multishot/spec.json,../edits/1131w-02GXIIidf_4_t14_multishot/render.png,success,70.0,88.0,-18.0,55.0
1131w-02GXIIidf_4,8,Typography Style Shift,"text,style,global",Switch the “DONNA” header to title-case tall serif in regular weight to soften the tone.,multishot,gemini/gemini-2.5-pro,1131w-02GXIIidf_4_t8_multishot,../edits/1131w-02GXIIidf_4_t8_multishot/spec.json,../edits/1131w-02GXIIidf_4_t8_multishot/render.png,"failed: litellm.InternalServerError: litellm.InternalServerError: geminiException - {
  ""error"": {
    ""code"": 503,
    ""message"": ""The model is overloaded. Please try again later."",
    ""status"": ""UNAVAILABLE""
  }
}
",70.0,88.0,-18.0,
1280w-GZEFZIEhLE0,2,2-Element Layout Swap,"layout,global","Swap positions of the central portrait image and the “MUSIC PARTY NIGHT” headline, placing the portrait top-right and the headline centered in the main area for balanced hierarchy.",multishot,gemini/gemini-2.5-pro,1280w-GZEFZIEhLE0_t2_multishot,../edits/1280w-GZEFZIEhLE0_t2_multishot/spec.json,../edits/1280w-GZEFZIEhLE0_t2_multishot/render.png,success,64.0,86.0,-22.0,53.0
1600w-ROAkphj1zsA,8,Typography Style Shift,"text,style,global",Switch the “Say yes to challenges!” text to a tall sans-serif to make the tone more elegant.,multishot,gemini/gemini-2.5-pro,1600w-ROAkphj1zsA_t8_multishot,../edits/1600w-ROAkphj1zsA_t8_multishot/spec.json,../edits/1600w-ROAkphj1zsA_t8_multishot/render.png,success,98.0,98.0,0.0,100.0
848w-Xal0F5OfysY,0,Color Palette Variation,"color,global","Replace the sky-blue background with warm cream #F6F1E9 and change all white typography to deep forest green #184D3A, leaving the photo unchanged.",multishot,gemini/gemini-2.5-pro,848w-Xal0F5OfysY_t0_multishot,../edits/848w-Xal0F5OfysY_t0_multishot/spec.json,../edits/848w-Xal0F5OfysY_t0_multishot/render.png,success,78.0,90.0,-12.0,100.0
1600w-u6z_9iKj-iQ,4,Object Removal,"layout,local",Remove the small white star icon at bottom-right; slightly lower and center “FESTIVAL OF LIGHTS” beneath “DIWALI” to maintain balance and readability.,multishot,gemini/gemini-2.5-pro,1600w-u6z_9iKj-iQ_t4_multishot,../edits/1600w-u6z_9iKj-iQ_t4_multishot/spec.json,../edits/1600w-u6z_9iKj-iQ_t4_multishot/render.png,success,55.0,91.0,-36.0,0.0
1131w-MQeKlmQ9RXc,4,Object Removal,"layout,local",Remove the '@REALLYGREATSITE' handle; center 'BORCELLE CLUB' along the bottom border within the frame to maintain balance.,multishot,gemini/gemini-2.5-pro,1131w-MQeKlmQ9RXc_t4_multishot,../edits/1131w-MQeKlmQ9RXc_t4_multishot/spec.json,../edits/1131w-MQeKlmQ9RXc_t4_multishot/render.png,success,95.0,99.0,-4.0,100.0
1600w-E0pKviCC-yw,4,Object Removal,"layout,local",Remove the “NEW YORK ESTD 2030 GALLERY” text; move the square period closer to the “a” and vertically center both for balance.,multishot,gemini/gemini-2.5-pro,1600w-E0pKviCC-yw_t4_multishot,../edits/1600w-E0pKviCC-yw_t4_multishot/spec.json,../edits/1600w-E0pKviCC-yw_t4_multishot/render.png,success,98.0,99.0,-1.0,70.0
1131w-MQeKlmQ9RXc,3,Global Layout Change,"layout,global","Rebuild into a three-column grid: center full-height mascot; left vertical 'BLOCK PARTY' with date badge; right stack 'FREE DRINKS', '5:00 PM', handle, venue; keep bottom features as a full-width strip.",multishot,gemini/gemini-2.5-pro,1131w-MQeKlmQ9RXc_t3_multishot,../edits/1131w-MQeKlmQ9RXc_t3_multishot/spec.json,../edits/1131w-MQeKlmQ9RXc_t3_multishot/render.png,success,95.0,99.0,-4.0,84.0
1600w-bU_eCuLHDN8,14,Theme Restyling,"style,color,global","Restyle for winter holidays: change lime box to deep forest green, swap pink flowers for white snowflakes, recolor OUT OF OFFICE to warm gold, keep checkerboard border.",multishot,gemini/gemini-2.5-pro,1600w-bU_eCuLHDN8_t14_multishot,../edits/1600w-bU_eCuLHDN8_t14_multishot/spec.json,../edits/1600w-bU_eCuLHDN8_t14_multishot/render.png,success,51.0,57.0,-6.0,46.0
1600w-CxALar1xspQ,8,Typography Style Shift,"text,style,global","Change the ""Digital Marketing Agency"" headline to a tall serif.",multishot,gemini/gemini-2.5-pro,1600w-CxALar1xspQ_t8_multishot,../edits/1600w-CxALar1xspQ_t8_multishot/spec.json,../edits/1600w-CxALar1xspQ_t8_multishot/render.png,success,57.0,56.0,1.0,100.0
1131w-mOTBWbhbFs0,3,Global Layout Change,"layout,global","Rearrange into a tri-column grid: left illustration full-height, middle “Coffee TO GO” stacked, right hours above address; align baselines, add generous gutters, preserve existing type and colors.",multishot,gemini/gemini-2.5-pro,1131w-mOTBWbhbFs0_t3_multishot,../edits/1131w-mOTBWbhbFs0_t3_multishot/spec.json,../edits/1131w-mOTBWbhbFs0_t3_multishot/render.png,success,98.0,91.0,7.0,12.0
1600w-9JTrLkx-Ppg,12,Contrast & Readability Enhancement,"color,style,local",Change the “Business Consultant” subheading color to bright lavender #BFA2FF to increase contrast against the dark background.,multishot,gemini/gemini-2.5-pro,1600w-9JTrLkx-Ppg_t12_multishot,../edits/1600w-9JTrLkx-Ppg_t12_multishot/spec.json,../edits/1600w-9JTrLkx-Ppg_t12_multishot/render.png,success,61.0,65.0,-4.0,100.0
1600w-J2-prU82nP4,11,Hierarchy Adjustment,"layout,text,global",Scale up the right-side cutout image to 170% to dominate the layout.,multishot,gemini/gemini-2.5-pro,1600w-J2-prU82nP4_t11_multishot,../edits/1600w-J2-prU82nP4_t11_multishot/spec.json,../edits/1600w-J2-prU82nP4_t11_multishot/render.png,success,61.0,93.0,-32.0,89.0
1131w-xPTl82ZC-e4,7,Image Replacement,"image,layout,local","Replace the central retro woman eating popcorn with a vintage barista holding a steaming mug above an overflowing burlap sack of coffee beans, keeping the centered composition.",multishot,gemini/gemini-2.5-pro,1131w-xPTl82ZC-e4_t7_multishot,../edits/1131w-xPTl82ZC-e4_t7_multishot/spec.json,../edits/1131w-xPTl82ZC-e4_t7_multishot/render.png,success,58.0,75.0,-17.0,93.0
848w-a7AVmpGZf5E,14,Theme Restyling,"style,color,global","Restyle for winter holidays: change headline to “Holiday Sound Sale”, use deep forest green and crimson accents, add small snowflake graphic near date, keep structure unchanged.",multishot,gemini/gemini-2.5-pro,848w-a7AVmpGZf5E_t14_multishot,../edits/848w-a7AVmpGZf5E_t14_multishot/spec.json,../edits/848w-a7AVmpGZf5E_t14_multishot/render.png,success,98.0,,,85.0
900w-hCJXZqhSZiw,0,Color Palette Variation,"color,global","Recolor background to deep charcoal #111216; change all circles to cool slate blues (#2E3A47, #364656, #3E5063, #485B6E, #516777, #5C7384); set all text to ivory #F7F6F2.",multishot,gemini/gemini-2.5-pro,900w-hCJXZqhSZiw_t0_multishot,../edits/900w-hCJXZqhSZiw_t0_multishot/spec.json,../edits/900w-hCJXZqhSZiw_t0_multishot/render.png,success,65.0,,,50.0
1257w-dnPJ18q1Q2E,7,Image Replacement,"image,layout,local","Replace the central rear-view woman with a rear-view astronaut against a dark starry background, maintaining the same centered head-and-shoulders composition and scale.",multishot,gemini/gemini-2.5-pro,1257w-dnPJ18q1Q2E_t7_multishot,../edits/1257w-dnPJ18q1Q2E_t7_multishot/spec.json,../edits/1257w-dnPJ18q1Q2E_t7_multishot/render.png,success,68.0,,,74.0
1600w-eqZAnXprFhg,14,Theme Restyling,"style,color,global","Recolor into a winter holiday theme: set background #F4F8FB, header and central box deep navy #0A2E5C gradient, change all nodes to frosty blues/silver (#E6F0FA, #B6C9E3, #DDE3EB); preserve layout.",multishot,gemini/gemini-2.5-pro,1600w-eqZAnXprFhg_t14_multishot,../edits/1600w-eqZAnXprFhg_t14_multishot/spec.json,../edits/1600w-eqZAnXprFhg_t14_multishot/render.png,success,68.0,58.0,10.0,29.0
1600w-4gpfnsQOREQ,10,Background Replacement,"image,color,global",Replace the pink background with a moody midnight blue gradient (#0A1A2A to #1E3A5F) to shift tone while preserving strong contrast with the white phone screen and card.,multishot,gemini/gemini-2.5-pro,1600w-4gpfnsQOREQ_t10_multishot,../edits/1600w-4gpfnsQOREQ_t10_multishot/spec.json,../edits/1600w-4gpfnsQOREQ_t10_multishot/render.png,success,28.0,83.0,-55.0,2.0
1600w-7YZFYlcCTPk,10,Background Replacement,"image,color,global",Replace the red background with a dark charcoal-to-black gradient and a subtle center spotlight around the bulb to create suspense while keeping the white 'COMING SOON' text clearly legible.,multishot,gemini/gemini-2.5-pro,1600w-7YZFYlcCTPk_t10_multishot,../edits/1600w-7YZFYlcCTPk_t10_multishot/spec.json,../edits/1600w-7YZFYlcCTPk_t10_multishot/render.png,success,72.0,75.0,-3.0,74.0
1600w-J2-prU82nP4,10,Background Replacement,"image,color,global","Replace the flat green background with a warm peach (#FFC8A2) to pale yellow (#FFF3B0) gradient, maintaining sufficient contrast for the black headline and white-outlined subject.",multishot,gemini/gemini-2.5-pro,1600w-J2-prU82nP4_t10_multishot,../edits/1600w-J2-prU82nP4_t10_multishot/spec.json,../edits/1600w-J2-prU82nP4_t10_multishot/render.png,success,61.0,93.0,-32.0,23.0
1131w-HeJuVR7Avb0,10,Background Replacement,"image,color,global","Replace the pink square background behind the lemons with a deep Mediterranean blue (#1F6AA6) to create a coastal mood, ensuring the lemons remain crisp and legible.",multishot,gemini/gemini-2.5-pro,1131w-HeJuVR7Avb0_t10_multishot,../edits/1131w-HeJuVR7Avb0_t10_multishot/spec.json,../edits/1131w-HeJuVR7Avb0_t10_multishot/render.png,success,55.0,91.0,-36.0,31.0
1280w-QVxrpF_dKgM,1,Translation,"text,global","Replace the main headline text with: Come enjoy a day outdoors with good food, games, and the best company.",multishot,gemini/gemini-2.5-pro,1280w-QVxrpF_dKgM_t1_multishot,../edits/1280w-QVxrpF_dKgM_t1_multishot/spec.json,../edits/1280w-QVxrpF_dKgM_t1_multishot/render.png,success,99.0,89.0,10.0,100.0
1257w-EN_LTZdAMlw,10,Background Replacement,"image,color,global",Replace the white background with a light parchment paper texture (#F6F1E3) to add rustic warmth while keeping the brown typography legible.,multishot,gemini/gemini-2.5-pro,1257w-EN_LTZdAMlw_t10_multishot,../edits/1257w-EN_LTZdAMlw_t10_multishot/spec.json,../edits/1257w-EN_LTZdAMlw_t10_multishot/render.png,success,77.0,,,90.0
1600w-jlhsA8F30Lk,3,Global Layout Change,"layout,global","Recompose into a vertical split: place megaphone large centered left, position speech bubble with text centered right, and move the website handle to the top-right as a small header.",multishot,gemini/gemini-2.5-pro,1600w-jlhsA8F30Lk_t3_multishot,../edits/1600w-jlhsA8F30Lk_t3_multishot/spec.json,../edits/1600w-jlhsA8F30Lk_t3_multishot/render.png,success,57.0,82.0,-25.0,55.0
1131w-tpnRumgzO8o,6,Copy Expansion,"text,layout,global","Expand the address line under BORCELLE BEACH to: ""123 Anywhere St., Any City, ST 12345 — Beachfront pavilion near Pier 3; parking nearby; follow boardwalk signs to main gate.""",multishot,gemini/gemini-2.5-pro,1131w-tpnRumgzO8o_t6_multishot,../edits/1131w-tpnRumgzO8o_t6_multishot/spec.json,../edits/1131w-tpnRumgzO8o_t6_multishot/render.png,success,75.0,80.0,-5.0,100.0
1600w-K18O8e4K488,9,Accent Recolor,"color,local","Recolor the ""LIVE STREAMING"" pill button to vivid orange #FF7A00.",multishot,gemini/gemini-2.5-pro,1600w-K18O8e4K488_t9_multishot,../edits/1600w-K18O8e4K488_t9_multishot/spec.json,../edits/1600w-K18O8e4K488_t9_multishot/render.png,success,58.0,77.0,-19.0,25.0
1600w-gOlznvJ4zdk,6,Copy Expansion,"text,layout,global","Expand Step 1 text to: ""Find a clean, empty jar you like, preferably with a secure lid.""",multishot,gemini/gemini-2.5-pro,1600w-gOlznvJ4zdk_t6_multishot,../edits/1600w-gOlznvJ4zdk_t6_multishot/spec.json,../edits/1600w-gOlznvJ4zdk_t6_multishot/render.png,success,66.0,78.0,-12.0,100.0
1600w-jlhsA8F30Lk,13,Add Secondary Text Block,"text,layout,local","Add a small sans-serif subtitle 'Walk-ins welcome' in #FFFFFF to the lower-left inside the speech bubble, left-aligned beneath the headline to balance the hours on the right.",multishot,gemini/gemini-2.5-pro,1600w-jlhsA8F30Lk_t13_multishot,../edits/1600w-jlhsA8F30Lk_t13_multishot/spec.json,../edits/1600w-jlhsA8F30Lk_t13_multishot/render.png,success,57.0,82.0,-25.0,100.0
1131w-xPTl82ZC-e4,4,Object Removal,"layout,local",Remove the @reallygreatsite handles under NIGHT and slightly enlarge NIGHT to maintain visual balance while keeping Movie centered.,multishot,gemini/gemini-2.5-pro,1131w-xPTl82ZC-e4_t4_multishot,../edits/1131w-xPTl82ZC-e4_t4_multishot/spec.json,../edits/1131w-xPTl82ZC-e4_t4_multishot/render.png,success,58.0,75.0,-17.0,98.0
